transaction_id,transaction_datetime,customer_id,customer_segment,product_id,product_name,category,unit_price,quantity,discount_pct,tax_pct,shipping_cost,subtotal,discount_amount,tax_amount,total_amount,channel,fulfillment_type,shipper,country,city,payment_mode,payment_status,order_status,coupon_code,source_campaign,referrer,store_id,sales_rep_id,return_flag,return_reason
TX20250000773,2025-06-04 10:37:00,CUST100378,Corporate,PROD1013,SSD 1TB,Storage,7947.31,1,0.0,0.18,79.0,7947.31,0.0,1430.52,9456.83,MobileApp,Ship,UPS,Canada,Vancouver,UPI,Success,Delivered,,DIWALI2025,LinkedIn,STR002,,0,
TX20250000774,2025-04-23 09:27:00,CUST100801,Enterprise,PROD1011,Desk Lamp,Home,5448.85,5,0.05,0.05,99.0,27244.25,1362.21,1294.1,27275.14,Marketplace,Pickup,,Germany,Munich,Visa,Success,Delivered,,,Instagram,,,0,
TX20250000775,2025-04-30 06:10:00,CUST101332,Enterprise,PROD1000,Laptop,Electronics,130773.54,10,0.05,0.12,99.0,1307735.4,65386.77,149081.84,1391529.47,MobileApp,Pickup,,Germany,Hamburg,Visa,Success,Delivered,,EMAIL_NEWS,Facebook,STR002,,0,
TX20250000776,2025-05-20 10:50:00,CUST101075,Enterprise,PROD1008,Monitor,Electronics,82552.49,1,0.0,0.05,0.0,82552.49,0.0,4127.62,86680.11,MobileApp,Digital,,USA,Austin,NetBanking,Success,Delivered,,EMAIL_NEWS,Google,STR002,,0,
TX20250000777,2025-05-01 12:24:00,CUST101348,SME,PROD1014,Power Bank,Accessories,5949.19,1,0.2,0.12,0.0,5949.19,1189.84,571.12,5330.47,Online,Digital,,Germany,Frankfurt,,Pending,Placed,,SOCIAL_ADS,Instagram,STR001,,0,
TX20250000778,2025-01-04 10:31:00,CUST100663,SME,PROD1009,Printer,Office,35006.41,2,0.0,0.18,149.0,70012.82,0.0,12602.31,82764.13,Marketplace,Ship,DHL,India,Delhi,Cash,Success,Confirmed,,DIWALI2025,Affiliate,STR002,,0,
TX20250000779,2025-08-03 12:22:00,CUST100474,Corporate,PROD1001,Phone,Electronics,35664.48,3,0.0,0.05,99.0,106993.44,0.0,5349.67,112442.11,Marketplace,Pickup,,India,Delhi,UPI,Success,Cancelled,,,Affiliate,STR002,,0,
TX20250000780,2025-01-29 18:32:00,CUST101242,Retail,PROD1014,Power Bank,Accessories,3887.37,1,0.05,0.05,199.0,3887.37,194.37,184.65,4076.65,Store,Ship,FedEx,Germany,Frankfurt,Visa,Success,Delivered,SAVE10,NEW_USER10,Affiliate,STR004,SR1002,0,
TX20250000781,2025-07-27 13:29:00,CUST100412,Corporate,PROD1006,Keyboard,Accessories,7557.86,6,0.0,0.18,199.0,45347.16,0.0,8162.49,53708.65,MobileApp,Ship,FedEx,Canada,Toronto,NetBanking,Success,Shipped,,,LinkedIn,STR003,,0,
TX20250000782,2025-04-12 09:58:00,CUST101163,Retail,PROD1005,Smart Watch,Wearables,23939.93,2,0.05,0.05,0.0,47879.86,2393.99,2274.29,47760.16,Marketplace,Ship,UPS,USA,Chicago,Cash,Success,Delivered,WELCOME,EMAIL_NEWS,Google,,,0,
TX20250000783,2025-03-28 09:06:00,CUST100875,Enterprise,PROD1013,SSD 1TB,Storage,9014.51,8,0.0,0.05,49.0,72116.08,0.0,3605.8,75770.88,Online,Ship,UPS,Canada,Montreal,Visa,Success,Confirmed,,NEW_USER10,,STR001,,0,
TX20250000784,2025-05-15 15:49:00,CUST100593,SME,PROD1006,Keyboard,Accessories,3510.96,2,0.0,0.18,49.0,7021.92,0.0,1263.95,8334.87,Store,Ship,UPS,USA,Austin,Visa,Success,Returned,,NEW_USER10,YouTube,STR001,,1,Size/fit issue
TX20250000785,2025-06-11 03:16:00,CUST101193,Enterprise,PROD1014,Power Bank,Accessories,4605.8,3,0.0,0.12,0.0,13817.4,0.0,1658.09,15475.49,Online,Ship,FedEx,UK,Leeds,MasterCard,Success,Delivered,,SUMMER_SALE,LinkedIn,,,0,
TX20250000786,2025-06-27 08:34:00,CUST100482,Enterprise,PROD1001,Phone,Electronics,18133.57,1,0.0,0.18,49.0,18133.57,0.0,3264.04,21446.61,Online,Pickup,,India,Kolkata,UPI,Success,Confirmed,,FESTIVE15,Affiliate,STR001,,0,
TX20250000787,2025-02-12 13:56:00,CUST100554,Retail,PROD1001,Phone,Electronics,42479.2,1,0.0,0.05,0.0,42479.2,0.0,2123.96,44603.16,Marketplace,Digital,,USA,Boston,MasterCard,Success,Delivered,,SUMMER_SALE,,,,0,
TX20250000788,2025-02-16 03:36:00,CUST100053,Corporate,PROD1008,Monitor,Electronics,12771.69,8,0.1,0.18,0.0,102173.52,10217.35,16552.11,108508.28,Marketplace,Digital,,India,Ahmedabad,Visa,Success,Delivered,SAVE10,DIWALI2025,YouTube,STR004,,0,
TX20250000789,2025-02-08 08:03:00,CUST100236,Enterprise,PROD1001,Phone,Electronics,25467.07,1,0.1,0.18,149.0,25467.07,2546.71,4125.66,27195.02,Store,Pickup,,USA,Austin,Amex,Success,Shipped,,FESTIVE15,,STR002,SR1003,0,
TX20250000790,2025-02-05 17:25:00,CUST101098,Retail,PROD1012,Router,Networking,6963.04,8,0.0,0.05,149.0,55704.32,0.0,2785.22,58638.54,MobileApp,Ship,BlueDart,India,Delhi,Visa,Success,Placed,,FESTIVE15,Facebook,STR002,,0,
TX20250000791,2025-03-28 12:05:00,CUST100265,Enterprise,PROD1007,Mouse,Accessories,4443.57,1,0.0,0.18,0.0,4443.57,0.0,799.84,5243.41,Online,Digital,,India,Mumbai,MasterCard,Success,Delivered,,SOCIAL_ADS,LinkedIn,STR001,,0,
TX20250000792,2025-04-11 17:30:00,CUST100908,SME,PROD1005,Smart Watch,Wearables,34858.23,1,0.15,0.18,0.0,34858.23,5228.73,5333.31,34962.81,Store,Ship,BlueDart,Canada,Montreal,MasterCard,Success,Confirmed,SAVE10,DIWALI2025,Affiliate,STR003,,0,
TX20250000793,2025-01-12 21:29:00,CUST100280,Corporate,PROD1004,Camera,Electronics,25486.45,10,0.0,0.18,99.0,254864.5,0.0,45875.61,300839.11,MobileApp,Ship,Delhivery,UK,Manchester,Visa,Success,Delivered,,,,STR003,,0,
TX20250000794,2025-06-10 10:52:00,CUST100069,SME,PROD1004,Camera,Electronics,91497.19,3,0.0,0.18,0.0,274491.57,0.0,49408.48,323900.05,Marketplace,Pickup,,India,Delhi,MasterCard,Success,Delivered,,EMAIL_NEWS,YouTube,STR003,,0,
TX20250000795,2025-01-03 06:42:00,CUST100909,Retail,PROD1003,Headphones,Electronics,8700.5,4,0.15,0.05,99.0,34802.0,5220.3,1479.09,31159.79,Marketplace,Ship,DHL,Germany,Berlin,NetBanking,Success,Delivered,LOYALTY,FESTIVE15,LinkedIn,STR002,,0,
TX20250000796,2025-04-05 10:03:00,CUST100443,Retail,PROD1005,Smart Watch,Wearables,8980.88,1,0.0,0.18,0.0,8980.88,0.0,1616.56,10597.44,Marketplace,Pickup,,India,Mumbai,UPI,Refunded,Refunded,,EMAIL_NEWS,Affiliate,STR003,,1,Not as described
TX20250000797,2025-07-13 11:05:00,CUST101172,SME,PROD1002,Tablet,Electronics,41365.33,2,0.0,0.12,0.0,82730.66,0.0,9927.68,92658.34,Marketplace,Digital,,USA,San Francisco,COD,Success,Delivered,,NEW_USER10,Direct,STR001,,0,
TX20250000798,2025-09-08 15:30:00,CUST101111,SME,PROD1005,Smart Watch,Wearables,20086.2,3,0.0,0.18,79.0,60258.6,0.0,10846.55,71184.15,Marketplace,Ship,UPS,Canada,Montreal,Amex,Success,Delivered,,,Direct,STR002,,0,
TX20250000799,2025-01-09 12:21:00,CUST101164,SME,PROD1013,SSD 1TB,Storage,4006.49,3,0.1,0.12,49.0,12019.47,1201.95,1298.1,12164.62,MobileApp,Pickup,,Germany,Berlin,Amex,Success,Refunded,SAVE5,SOCIAL_ADS,Facebook,STR003,,1,Late delivery
TX20250000800,2025-03-15 06:57:00,CUST101186,Retail,PROD1004,Camera,Electronics,34656.7,2,0.0,0.18,0.0,69313.4,0.0,12476.41,81789.81,Store,Ship,Delhivery,Germany,Munich,MasterCard,Failed,Confirmed,,SUMMER_SALE,Facebook,STR002,SR1001,0,
TX20250000801,2025-04-02 14:34:00,CUST101265,Retail,PROD1003,Headphones,Electronics,1679.78,2,0.0,0.05,49.0,3359.56,0.0,167.98,3576.54,Online,Ship,DHL,Canada,Calgary,UPI,Success,Delivered,,SOCIAL_ADS,Instagram,STR002,,0,
TX20250000802,2025-05-16 07:54:00,CUST100033,SME,PROD1008,Monitor,Electronics,22309.68,2,0.0,0.18,0.0,44619.36,0.0,8031.48,52650.84,Online,Digital,,USA,Austin,Visa,Success,Confirmed,,,Facebook,STR001,,0,
TX20250000803,2025-07-14 12:07:00,CUST100667,SME,PROD1013,SSD 1TB,Storage,8377.86,3,0.1,0.18,79.0,25133.58,2513.36,4071.64,26770.86,Marketplace,Ship,BlueDart,Germany,Hamburg,Visa,Success,Delivered,SAVE15,DIWALI2025,LinkedIn,STR003,,0,
TX20250000804,2025-03-18 20:56:00,CUST101273,Retail,PROD1002,Tablet,Electronics,69805.21,4,0.1,0.12,149.0,279220.84,27922.08,30155.85,281603.61,Online,Pickup,,USA,Chicago,Visa,Success,Cancelled,WELCOME,FESTIVE15,LinkedIn,STR001,,0,
TX20250000805,2025-04-23 04:43:00,CUST101193,Retail,PROD1010,Office Chair,Furniture,4002.87,8,0.1,0.18,0.0,32022.96,3202.3,5187.72,34008.38,MobileApp,Pickup,,India,Mumbai,,Refunded,Refunded,,FESTIVE15,YouTube,STR004,,1,Size/fit issue
TX20250000806,2025-08-05 17:11:00,CUST100248,Retail,PROD1009,Printer,Office,44345.29,4,0.1,0.12,79.0,177381.16,17738.12,19157.16,178879.2,Marketplace,Pickup,,UK,Manchester,Cash,Success,Shipped,WELCOME,SUMMER_SALE,LinkedIn,STR001,,0,
TX20250000807,2025-06-13 22:42:00,CUST100644,Retail,PROD1011,Desk Lamp,Home,4329.92,4,0.0,0.05,0.0,17319.68,0.0,865.98,18185.66,Marketplace,Digital,,Germany,Hamburg,Visa,Success,Confirmed,,NEW_USER10,Affiliate,STR004,,0,
TX20250000808,2025-07-09 12:42:00,CUST100471,Enterprise,PROD1012,Router,Networking,12738.42,1,0.0,0.12,0.0,12738.42,0.0,1528.61,14267.03,MobileApp,Digital,,USA,Chicago,MasterCard,Pending,Cancelled,,SOCIAL_ADS,Google,STR004,,0,
TX20250000809,2025-07-04 18:55:00,CUST100533,SME,PROD1005,Smart Watch,Wearables,15850.64,2,0.0,0.12,0.0,31701.28,0.0,3804.15,35505.43,Online,Ship,FedEx,Germany,Frankfurt,UPI,Success,Delivered,,SUMMER_SALE,Affiliate,,,0,
TX20250000810,2025-08-13 03:45:00,CUST100341,Retail,PROD1006,Keyboard,Accessories,7914.05,1,0.2,0.12,0.0,7914.05,1582.81,759.75,7090.99,Marketplace,Digital,,India,Bengaluru,COD,Pending,Placed,LOYALTY,SUMMER_SALE,Direct,STR001,,0,
TX20250000811,2025-01-06 15:23:00,CUST101084,Enterprise,PROD1014,Power Bank,Accessories,2686.79,2,0.0,0.12,0.0,5373.58,0.0,644.83,6018.41,Store,Ship,UPS,Germany,Munich,NetBanking,Success,Returned,,FESTIVE15,Direct,STR001,,1,Not as described
TX20250000812,2025-04-28 17:46:00,CUST100726,Enterprise,PROD1014,Power Bank,Accessories,2009.04,3,0.0,0.12,0.0,6027.12,0.0,723.25,6750.37,Marketplace,Digital,,Germany,Hamburg,PayPal,Success,Delivered,,SOCIAL_ADS,Direct,STR001,,0,
TX20250000813,2025-06-24 11:46:00,CUST100015,SME,PROD1010,Office Chair,Furniture,12615.13,3,0.05,0.18,99.0,37845.39,1892.27,6471.56,42523.68,Marketplace,Pickup,,UK,Leeds,Visa,Success,Shipped,SAVE15,EMAIL_NEWS,Direct,STR001,,0,
TX20250000814,2025-08-19 20:25:00,CUST101010,SME,PROD1000,Laptop,Electronics,127430.73,5,0.0,0.18,49.0,637153.65,0.0,114687.66,751890.31,Marketplace,Pickup,,UK,Leeds,MasterCard,Success,Confirmed,,EMAIL_NEWS,Facebook,STR003,,0,
TX20250000815,2025-02-20 10:54:00,CUST101063,SME,PROD1009,Printer,Office,29103.31,1,0.0,0.18,99.0,29103.31,0.0,5238.6,34440.91,Store,Ship,FedEx,UK,Birmingham,Visa,Success,Delivered,,SUMMER_SALE,Instagram,STR003,,0,
TX20250000816,2025-08-08 00:18:00,CUST100474,SME,PROD1002,Tablet,Electronics,44878.71,1,0.0,0.05,0.0,44878.71,0.0,2243.94,47122.65,MobileApp,Digital,,Canada,Vancouver,Visa,Pending,Refunded,,FESTIVE15,Facebook,,,1,Size/fit issue
TX20250000817,2025-02-06 02:33:00,CUST101000,Retail,PROD1005,Smart Watch,Wearables,23698.94,2,0.05,0.05,79.0,47397.88,2369.89,2251.4,47358.39,Store,Pickup,,Germany,Munich,Cash,Success,Confirmed,WELCOME,SOCIAL_ADS,Direct,STR004,SR1003,0,
TX20250000818,2025-09-09 21:21:00,CUST100538,Retail,PROD1013,SSD 1TB,Storage,4649.35,3,0.0,0.05,0.0,13948.05,0.0,697.4,14645.45,Store,Ship,FedEx,UK,London,PayPal,Success,Confirmed,,FESTIVE15,LinkedIn,STR003,SR1003,0,
TX20250000819,2025-08-24 22:54:00,CUST101291,Retail,PROD1011,Desk Lamp,Home,3687.66,2,0.0,0.18,49.0,7375.32,0.0,1327.56,8751.88,Store,Ship,UPS,Germany,Berlin,,Pending,Confirmed,,SOCIAL_ADS,,STR001,SR1001,0,
TX20250000820,2025-05-14 22:50:00,CUST100280,Enterprise,PROD1013,SSD 1TB,Storage,9188.36,2,0.0,0.05,49.0,18376.72,0.0,918.84,19344.56,MobileApp,Pickup,,Germany,Munich,UPI,Success,Delivered,,SUMMER_SALE,Facebook,,,0,
TX20250000821,2025-08-23 17:22:00,CUST101057,Corporate,PROD1000,Laptop,Electronics,64380.19,3,0.0,0.12,0.0,193140.57,0.0,23176.87,216317.44,Online,Pickup,,Canada,Vancouver,NetBanking,Success,Delivered,,FESTIVE15,YouTube,STR004,,0,
TX20250000822,2025-06-21 17:23:00,CUST100480,SME,PROD1007,Mouse,Accessories,4556.72,1,0.0,0.18,99.0,4556.72,0.0,820.21,5475.93,MobileApp,Pickup,,USA,Austin,NetBanking,Success,Delivered,,FESTIVE15,LinkedIn,STR004,,0,
TX20250000823,2025-03-25 05:26:00,CUST100985,SME,PROD1001,Phone,Electronics,68460.92,3,0.1,0.05,99.0,205382.76,20538.28,9242.22,194185.7,Online,Pickup,,Germany,Frankfurt,MasterCard,Success,Confirmed,SAVE15,DIWALI2025,LinkedIn,,,0,
TX20250000824,2025-04-22 12:12:00,CUST101427,Enterprise,PROD1011,Desk Lamp,Home,2978.91,1,0.15,0.05,0.0,2978.91,446.84,126.6,2658.67,Marketplace,Pickup,,Canada,Calgary,NetBanking,Success,Shipped,LOYALTY,SUMMER_SALE,YouTube,,,0,
TX20250000825,2025-01-28 08:01:00,CUST100661,SME,PROD1010,Office Chair,Furniture,9340.06,1,0.0,0.12,0.0,9340.06,0.0,1120.81,10460.87,Marketplace,Pickup,,Germany,Frankfurt,Amex,Pending,Confirmed,,SOCIAL_ADS,Facebook,STR002,,0,
TX20250000826,2025-02-07 05:44:00,CUST101303,Retail,PROD1004,Camera,Electronics,72352.96,1,0.0,0.12,79.0,72352.96,0.0,8682.36,81114.32,Marketplace,Ship,UPS,Canada,Vancouver,UPI,Success,Confirmed,,FESTIVE15,LinkedIn,STR001,,0,
TX20250000827,2025-08-13 23:18:00,CUST101238,Retail,PROD1011,Desk Lamp,Home,3978.68,2,0.0,0.05,49.0,7957.36,0.0,397.87,8404.23,Marketplace,Ship,UPS,UK,Birmingham,PayPal,Success,Delivered,,SUMMER_SALE,LinkedIn,STR004,,0,
TX20250000828,2025-07-09 00:35:00,CUST100406,Corporate,PROD1013,SSD 1TB,Storage,5842.06,2,0.0,0.18,0.0,11684.12,0.0,2103.14,13787.26,Marketplace,Digital,,USA,Austin,Cash,Refunded,Returned,,SUMMER_SALE,Facebook,,,1,Late delivery
TX20250000829,2025-08-14 15:33:00,CUST100073,Retail,PROD1012,Router,Networking,14240.94,5,0.05,0.18,0.0,71204.7,3560.24,12176.0,79820.46,Online,Digital,,Germany,Frankfurt,Visa,Success,Placed,SAVE15,SOCIAL_ADS,Facebook,,,0,
TX20250000830,2025-07-01 18:08:00,CUST100253,Enterprise,PROD1010,Office Chair,Furniture,15586.71,1,0.0,0.12,0.0,15586.71,0.0,1870.41,17457.12,MobileApp,Digital,,UK,London,Visa,Success,Delivered,,SOCIAL_ADS,YouTube,,,0,
TX20250000831,2025-08-24 07:54:00,CUST100030,Corporate,PROD1001,Phone,Electronics,41471.73,2,0.05,0.18,79.0,82943.46,4147.17,14183.33,93058.62,Marketplace,Ship,BlueDart,Canada,Montreal,PayPal,Success,Delivered,SAVE5,NEW_USER10,Affiliate,STR001,,0,
TX20250000832,2025-03-11 08:47:00,CUST100541,Enterprise,PROD1006,Keyboard,Accessories,1829.95,4,0.1,0.12,99.0,7319.8,731.98,790.54,7477.36,Marketplace,Ship,UPS,USA,Seattle,UPI,Success,Returned,WELCOME,SUMMER_SALE,YouTube,,,1,Size/fit issue
TX20250000833,2025-01-18 23:51:00,CUST101490,Enterprise,PROD1005,Smart Watch,Wearables,14212.2,3,0.0,0.18,149.0,42636.6,0.0,7674.59,50460.19,Online,Pickup,,USA,Chicago,,Pending,Placed,,NEW_USER10,Affiliate,STR004,,0,
TX20250000834,2025-04-19 08:25:00,CUST100223,SME,PROD1005,Smart Watch,Wearables,32814.47,1,0.0,0.05,149.0,32814.47,0.0,1640.72,34604.19,Online,Ship,DHL,Canada,Vancouver,MasterCard,Refunded,Refunded,,SUMMER_SALE,YouTube,STR004,,1,Wrong item delivered
TX20250000835,2025-09-04 04:19:00,CUST100969,Corporate,PROD1000,Laptop,Electronics,120771.78,6,0.1,0.12,0.0,724630.68,72463.07,78260.11,730427.72,Store,Pickup,,UK,Birmingham,Cash,Success,Delivered,,FESTIVE15,YouTube,STR001,SR1002,0,
TX20250000836,2025-04-19 09:30:00,CUST100428,Enterprise,PROD1008,Monitor,Electronics,17165.96,3,0.0,0.12,0.0,51497.88,0.0,6179.75,57677.63,Store,Ship,DHL,UK,Leeds,NetBanking,Success,Returned,,,YouTube,STR001,SR1003,1,
TX20250000837,2025-08-10 20:10:00,CUST100260,Retail,PROD1002,Tablet,Electronics,25901.02,1,0.1,0.18,49.0,25901.02,2590.1,4195.97,27555.89,Online,Ship,FedEx,USA,Seattle,COD,Success,Returned,,SOCIAL_ADS,Affiliate,STR001,,1,Late delivery
TX20250000838,2025-01-12 04:09:00,CUST101120,Enterprise,PROD1006,Keyboard,Accessories,7337.94,1,0.0,0.05,79.0,7337.94,0.0,366.9,7783.84,Store,Ship,BlueDart,Germany,Hamburg,NetBanking,Pending,Confirmed,,FESTIVE15,LinkedIn,STR002,SR1001,0,
TX20250000839,2025-03-01 22:38:00,CUST100594,Corporate,PROD1012,Router,Networking,21512.47,3,0.15,0.18,0.0,64537.41,9680.61,9874.22,64731.02,Store,Pickup,,Germany,Frankfurt,MasterCard,Success,Delivered,SAVE5,EMAIL_NEWS,Google,STR002,SR1003,0,
TX20250000840,2025-06-28 04:54:00,CUST100650,Enterprise,PROD1002,Tablet,Electronics,21536.38,1,0.0,0.05,0.0,21536.38,0.0,1076.82,22613.2,Marketplace,Ship,Delhivery,India,Pune,NetBanking,Success,Confirmed,,NEW_USER10,Direct,,,0,
TX20250000841,2025-08-25 01:24:00,CUST101279,Enterprise,PROD1009,Printer,Office,33901.7,3,0.0,0.05,49.0,101705.1,0.0,5085.26,106839.36,Online,Pickup,,Canada,Vancouver,MasterCard,Success,Shipped,,NEW_USER10,YouTube,STR004,,0,
TX20250000842,2025-07-05 02:17:00,CUST101493,SME,PROD1005,Smart Watch,Wearables,9213.88,1,0.05,0.18,49.0,9213.88,460.69,1575.57,10377.76,Marketplace,Pickup,,Canada,Vancouver,Visa,Success,Delivered,LOYALTY,NEW_USER10,Google,STR002,,0,
TX20250000843,2025-07-07 18:46:00,CUST100209,Corporate,PROD1012,Router,Networking,20367.48,5,0.1,0.18,99.0,101837.4,10183.74,16497.66,108250.32,Marketplace,Pickup,,Canada,Montreal,,Pending,Cancelled,SAVE5,DIWALI2025,Facebook,STR001,,0,
TX20250000844,2025-08-24 22:34:00,CUST100474,Corporate,PROD1001,Phone,Electronics,81612.81,1,0.15,0.18,49.0,81612.81,12241.92,12486.76,81906.65,MobileApp,Ship,FedEx,USA,Seattle,COD,Success,Returned,,FESTIVE15,Affiliate,STR003,,1,Damaged item
TX20250000845,2025-07-30 16:24:00,CUST100966,SME,PROD1004,Camera,Electronics,164713.2,1,0.1,0.18,0.0,164713.2,16471.32,26683.54,174925.42,Online,Ship,BlueDart,Canada,Calgary,Amex,Success,Delivered,SAVE5,EMAIL_NEWS,LinkedIn,STR004,,0,
TX20250000846,2025-03-21 19:18:00,CUST101239,Corporate,PROD1002,Tablet,Electronics,67155.78,1,0.1,0.18,99.0,67155.78,6715.58,10879.24,71418.44,Store,Ship,UPS,Germany,Frankfurt,UPI,Failed,Cancelled,SAVE15,DIWALI2025,LinkedIn,STR002,,0,
TX20250000847,2025-02-03 03:24:00,CUST100954,SME,PROD1011,Desk Lamp,Home,5523.82,1,0.1,0.12,0.0,5523.82,552.38,596.57,5568.01,MobileApp,Digital,,Canada,Vancouver,Amex,Success,Delivered,SAVE15,,Facebook,STR003,,0,
TX20250000848,2025-05-06 22:16:00,CUST101077,Corporate,PROD1000,Laptop,Electronics,106935.7,1,0.0,0.18,0.0,106935.7,0.0,19248.43,126184.13,Store,Pickup,,India,Chennai,COD,Success,Placed,,NEW_USER10,,STR003,SR1003,0,
TX20250000849,2025-01-28 02:10:00,CUST100815,Retail,PROD1011,Desk Lamp,Home,5251.66,1,0.15,0.18,0.0,5251.66,787.75,803.5,5267.41,Store,Pickup,,India,Delhi,COD,Refunded,Refunded,,DIWALI2025,Affiliate,STR002,SR1003,1,
TX20250000850,2025-07-03 06:29:00,CUST101326,Retail,PROD1000,Laptop,Electronics,134357.41,6,0.0,0.12,0.0,806144.46,0.0,96737.34,902881.8,Online,Digital,,USA,Boston,PayPal,Pending,Placed,,DIWALI2025,Direct,,,0,
TX20250000851,2025-08-02 06:08:00,CUST100908,Retail,PROD1005,Smart Watch,Wearables,34563.3,3,0.0,0.05,79.0,103689.9,0.0,5184.49,108953.39,Store,Ship,FedEx,Canada,Toronto,MasterCard,Success,Returned,,FESTIVE15,LinkedIn,STR001,SR1003,1,
TX20250000852,2025-02-04 02:53:00,CUST100852,Retail,PROD1001,Phone,Electronics,34721.67,5,0.15,0.05,0.0,173608.35,26041.25,7378.36,154945.46,MobileApp,Digital,,UK,London,Visa,Success,Delivered,,SOCIAL_ADS,YouTube,STR001,,0,
TX20250000853,2025-07-27 05:06:00,CUST100006,SME,PROD1004,Camera,Electronics,82576.75,1,0.1,0.18,79.0,82576.75,8257.68,13377.43,87775.5,Store,Ship,Delhivery,UK,Leeds,UPI,Success,Delivered,,,Direct,STR001,SR1001,0,
TX20250000854,2025-06-27 03:36:00,CUST100176,Corporate,PROD1005,Smart Watch,Wearables,19111.19,3,0.0,0.18,99.0,57333.57,0.0,10320.04,67752.61,Online,Ship,BlueDart,India,Hyderabad,NetBanking,Success,Returned,,EMAIL_NEWS,Facebook,STR001,,1,Wrong item delivered
TX20250000855,2025-08-12 02:51:00,CUST100635,Retail,PROD1006,Keyboard,Accessories,7503.99,2,0.0,0.18,79.0,15007.98,0.0,2701.44,17788.42,Store,Ship,BlueDart,UK,Manchester,UPI,Success,Cancelled,,SUMMER_SALE,Google,STR003,SR1002,0,
TX20250000856,2025-03-02 16:59:00,CUST101428,Enterprise,PROD1004,Camera,Electronics,136608.71,1,0.0,0.05,149.0,136608.71,0.0,6830.44,143588.15,Marketplace,Pickup,,Canada,Montreal,MasterCard,Success,Delivered,,SOCIAL_ADS,Google,,,0,
TX20250000857,2025-03-20 14:05:00,CUST101198,Enterprise,PROD1002,Tablet,Electronics,34037.15,5,0.0,0.18,0.0,170185.75,0.0,30633.43,200819.18,MobileApp,Digital,,Germany,Hamburg,NetBanking,Success,Shipped,,NEW_USER10,Instagram,,,0,
TX20250000858,2025-03-20 02:46:00,CUST101051,Corporate,PROD1004,Camera,Electronics,158430.57,1,0.2,0.05,79.0,158430.57,31686.11,6337.22,133160.68,Marketplace,Pickup,,India,Mumbai,UPI,Success,Delivered,LOYALTY,DIWALI2025,LinkedIn,STR002,,0,
TX20250000859,2025-08-10 19:48:00,CUST100773,Retail,PROD1005,Smart Watch,Wearables,9699.31,1,0.0,0.18,0.0,9699.31,0.0,1745.88,11445.19,Online,Digital,,UK,London,Visa,Success,Shipped,,,Google,STR002,,0,
TX20250000860,2025-03-19 01:17:00,CUST100627,Corporate,PROD1007,Mouse,Accessories,2867.72,6,0.0,0.18,49.0,17206.32,0.0,3097.14,20352.46,MobileApp,Ship,Delhivery,Germany,Frankfurt,UPI,Success,Delivered,,EMAIL_NEWS,Facebook,STR002,,0,
TX20250000861,2025-02-07 13:07:00,CUST101481,SME,PROD1009,Printer,Office,20266.96,2,0.0,0.12,0.0,40533.92,0.0,4864.07,45397.99,Marketplace,Digital,,Germany,Hamburg,Visa,Pending,Placed,,FESTIVE15,Direct,STR003,,0,
TX20250000862,2025-03-30 23:29:00,CUST100872,SME,PROD1009,Printer,Office,21020.97,2,0.1,0.12,0.0,42041.94,4204.19,4540.53,42378.28,Online,Ship,FedEx,Canada,Vancouver,,Pending,Refunded,,FESTIVE15,Google,STR001,,1,Size/fit issue
TX20250000863,2025-01-16 17:57:00,CUST100682,Retail,PROD1001,Phone,Electronics,66598.55,1,0.0,0.12,0.0,66598.55,0.0,7991.83,74590.38,MobileApp,Pickup,,Germany,Frankfurt,Visa,Success,Confirmed,,SUMMER_SALE,Instagram,STR002,,0,
TX20250000864,2025-05-12 20:38:00,CUST100164,Corporate,PROD1003,Headphones,Electronics,6318.7,3,0.2,0.05,49.0,18956.1,3791.22,758.24,15972.12,Marketplace,Ship,Delhivery,USA,San Francisco,NetBanking,Pending,Confirmed,WELCOME,SUMMER_SALE,LinkedIn,,,0,
TX20250000865,2025-05-28 15:50:00,CUST101126,Enterprise,PROD1011,Desk Lamp,Home,895.56,1,0.0,0.05,0.0,895.56,0.0,44.78,940.34,Marketplace,Digital,,Germany,Frankfurt,NetBanking,Success,Confirmed,,SUMMER_SALE,LinkedIn,STR001,,0,
TX20250000866,2025-07-04 01:08:00,CUST100818,SME,PROD1014,Power Bank,Accessories,4189.09,2,0.0,0.12,0.0,8378.18,0.0,1005.38,9383.56,Marketplace,Digital,,Germany,Berlin,MasterCard,Success,Refunded,,SUMMER_SALE,Google,STR001,,1,Damaged item
TX20250000867,2025-06-11 22:28:00,CUST100755,SME,PROD1005,Smart Watch,Wearables,6411.82,1,0.05,0.18,0.0,6411.82,320.59,1096.42,7187.65,Online,Digital,,Canada,Calgary,COD,Success,Confirmed,SAVE15,SUMMER_SALE,,STR001,,0,
TX20250000868,2025-07-12 00:00:00,CUST100891,Retail,PROD1005,Smart Watch,Wearables,6372.07,2,0.0,0.12,49.0,12744.14,0.0,1529.3,14322.44,MobileApp,Pickup,,USA,Austin,MasterCard,Success,Delivered,,NEW_USER10,YouTube,STR001,,0,
TX20250000869,2025-02-01 00:27:00,CUST100334,Enterprise,PROD1010,Office Chair,Furniture,8158.99,4,0.15,0.18,0.0,32635.96,4895.39,4993.3,32733.87,Online,Pickup,,India,Chennai,NetBanking,Success,Returned,LOYALTY,SUMMER_SALE,LinkedIn,STR001,,1,Damaged item
